hash,params,tflite_file,tflite_bytes,status
3f12fe5fc66531a4617e1286321e2da8,3742858,3f12fe5fc66531a4617e1286321e2da8.tflite,3917008,converted
24a787a1d9370b2a4774f02d5ec9c4d3,3830154,24a787a1d9370b2a4774f02d5ec9c4d3.tflite,4031400,converted
86b6f658f237f6dd05204a6ca97d5743,12110730,86b6f658f237f6dd05204a6ca97d5743.tflite,12365056,converted
4539a8d847669b9fe87e6dfea93fd83c,5894538,4539a8d847669b9fe87e6dfea93fd83c.tflite,6093912,converted
a7b12025cb9aadc5378a73cfb4146fd3,4006282,a7b12025cb9aadc5378a73cfb4146fd3.tflite,4209864,converted
4e6cf515798f35616a83b2c39d10d251,20532106,4e6cf515798f35616a83b2c39d10d251.tflite,20782144,converted
d1b9a359561814e89b273c953bb32bb1,3479434,d1b9a359561814e89b273c953bb32bb1.tflite,3624504,converted
825e80c1557fab300e9775840161bf8e,6070666,825e80c1557fab300e9775840161bf8e.tflite,6274320,converted
e9cd98d393a4efa49904cd6b43ab9f50,14032778,e9cd98d393a4efa49904cd6b43ab9f50.tflite,14401712,converted
758626711dd560be553c20e73ba23f30,22454154,758626711dd560be553c20e73ba23f30.tflite,22820752,converted
7563f814ac8c0426ce9fc95ad52b968d,5807242,7563f814ac8c0426ce9fc95ad52b968d.tflite,5979520,converted
0201c8e043beffa4a4f4ddcb55fc0876,5104266,0201c8e043beffa4a4f4ddcb55fc0876.tflite,5213744,converted
3c4e6cc9b3878772e7890b13b2c3e747,2974090,3c4e6cc9b3878772e7890b13b2c3e747.tflite,3166120,converted
1b52eedea10c86e566841c87ddfe4125,2619709,1b52eedea10c86e566841c87ddfe4125.tflite,2749168,converted
4ab922c1cec7a01d4d87a674e10c731c,8574602,4ab922c1cec7a01d4d87a674e10c731c.tflite,8809784,converted
12f87ffb6565d759e00d7536ae4b5200,5543818,12f87ffb6565d759e00d7536ae4b5200.tflite,5688888,converted
c0e6b63918f2d62e6aeddc0092a496b8,3742858,c0e6b63918f2d62e6aeddc0092a496b8.tflite,3915312,converted
b7b8d82d71264d1d606793b5a65a4ecf,6686346,b7b8d82d71264d1d606793b5a65a4ecf.tflite,6921096,converted
bcf7cef6d5b96880a65b8cb06a8546e2,4182410,bcf7cef6d5b96880a65b8cb06a8546e2.tflite,4388152,converted
c8560eb1bf8809d22c34dfdd443117c2,2030730,c8560eb1bf8809d22c34dfdd443117c2.tflite,2207152,converted
ed6b52901d9d5c6fb39e9f59833969ae,2490952,ed6b52901d9d5c6fb39e9f59833969ae.tflite,2598096,converted
da88316c603c5c0acac90a5ed06d7d9b,656650,da88316c603c5c0acac90a5ed06d7d9b.tflite,766208,converted
816a12cbf5056eebe04e7a39cdf21d0b,5367690,816a12cbf5056eebe04e7a39cdf21d0b.tflite,5510424,converted
3188d3640055b5804e05ae706718379f,4006282,3188d3640055b5804e05ae706718379f.tflite,4209864,converted
a86e838c989993e8e6f2faba34610935,1860668,a86e838c989993e8e6f2faba34610935.tflite,1993512,converted
a07a490140e123780a8fee1688207e19,22454154,a07a490140e123780a8fee1688207e19.tflite,22820680,converted
8b9be5d95d30991c3858fe0024905d8a,6686346,8b9be5d95d30991c3858fe0024905d8a.tflite,6923864,converted
f792a49cba6c47c50c1838c10e6d6a76,2337558,f792a49cba6c47c50c1838c10e6d6a76.tflite,2486384,converted
be37244bef6847254a11217570b03524,5807242,be37244bef6847254a11217570b03524.tflite,5981640,converted
becde56eb7bf8064d2273c0e0eb15ecf,22290314,becde56eb7bf8064d2273c0e0eb15ecf.tflite,22657200,converted
3c61acace9ccb5c8d09d3993a4535e1a,12274570,3c61acace9ccb5c8d09d3993a4535e1a.tflite,12522736,converted
1a2c54fe9e8c032f910a50333346e317,1458454,1a2c54fe9e8c032f910a50333346e317.tflite,1547752,converted
c72b3071edd01d4d832b3385d105c706,4732298,c72b3071edd01d4d832b3385d105c706.tflite,5043152,converted
980f15236179785b551c73fc8d6e984c,2606881,980f15236179785b551c73fc8d6e984c.tflite,2735968,converted
6ae70ab8fa9f291a32aa94691e7489f0,5104266,6ae70ab8fa9f291a32aa94691e7489f0.tflite,5217744,converted
9fe1f5bd15d48e230a72cf36a3dba1ee,1460281,9fe1f5bd15d48e230a72cf36a3dba1ee.tflite,1548224,converted
d7bd21d7a9ef6ce35ad0ce05ebeb1829,5543818,d7bd21d7a9ef6ce35ad0ce05ebeb1829.tflite,5688960,converted
870510b55facdb8976f862394e9c4fc3,6422922,870510b55facdb8976f862394e9c4fc3.tflite,6628344,converted
2d5413cb4137167fcd3dbfc48f88367f,2767014,2d5413cb4137167fcd3dbfc48f88367f.tflite,2894912,converted
dda44a301f1c2030ee7e0f6923c0b9fa,10023306,dda44a301f1c2030ee7e0f6923c0b9fa.tflite,10224552,converted
eb439b5f7d408c2d4f034fec0ad2d8e0,5631114,eb439b5f7d408c2d4f034fec0ad2d8e0.tflite,5803176,converted
0648c8fbdf36f125c1f0580e5a713f5a,7695498,0648c8fbdf36f125c1f0580e5a713f5a.tflite,7867488,converted
8f05e88084647ad6561578d45893e81e,21575050,8f05e88084647ad6561578d45893e81e.tflite,21881296,converted
cf2dd11279d40b8fc2d911059110952e,2109458,cf2dd11279d40b8fc2d911059110952e.tflite,2281616,converted
fb4326b6d385f993f878531f82278fb0,22290314,fb4326b6d385f993f878531f82278fb0.tflite,22659176,converted
d25ac2430c53058c58710369d8881e6f,5807242,d25ac2430c53058c58710369d8881e6f.tflite,5981568,converted
acfbc2d7cbf5a89feb83c156c81ae4e5,14911882,acfbc2d7cbf5a89feb83c156c81ae4e5.tflite,15339040,converted
31ea6f9a914eea7927d80d4574acdf7a,3517519,31ea6f9a914eea7927d80d4574acdf7a.tflite,3646792,converted
6e611d0ac59be445dc8c4371a43f38d0,2895771,6e611d0ac59be445dc8c4371a43f38d0.tflite,3046688,converted
6f1db217316da634995f315a3246456c,12110730,6f1db217316da634995f315a3246456c.tflite,12359112,converted
b63f6a132f77910ccac030af0f120192,21411210,b63f6a132f77910ccac030af0f120192.tflite,21721672,converted
15cb16810ae9474dee310a1eb9328967,3071395,15cb16810ae9474dee310a1eb9328967.tflite,3224016,converted
1596fd1ef512a1f2e0d53a5f56881d8c,3918986,1596fd1ef512a1f2e0d53a5f56881d8c.tflite,4093528,converted
0cd5aff4e3f44ec7fd0cdea0b25cbcc5,6070666,0cd5aff4e3f44ec7fd0cdea0b25cbcc5.tflite,6272376,converted
c1cef69a22e3ba222471d20add1243eb,3742858,c1cef69a22e3ba222471d20add1243eb.tflite,3915312,converted
80ad935d4722a32b3fe83d7d1e790ede,5061514,80ad935d4722a32b3fe83d7d1e790ede.tflite,5327608,converted
511350affb749c780443198c522714ce,2782644,511350affb749c780443198c522714ce.tflite,2910728,converted
f1f3b13f2bd9902b17b99e2e5c3793cf,2903390,f1f3b13f2bd9902b17b99e2e5c3793cf.tflite,3055536,converted
ef694b3b1bae2ad0744428f50fbd3428,15075722,ef694b3b1bae2ad0744428f50fbd3428.tflite,15500792,converted
1484414f42c86d8c9715aea5385d6725,6862474,1484414f42c86d8c9715aea5385d6725.tflite,7099496,converted
8c354810335fa8f8af62e14e69c92416,31754634,8c354810335fa8f8af62e14e69c92416.tflite,32177440,converted
9293a63abf5e8458b478099cbb9570d2,420361,9293a63abf5e8458b478099cbb9570d2.tflite,489688,converted
7008198c90ed5d4dd8adb0acbd2fd2bd,497674,7008198c90ed5d4dd8adb0acbd2fd2bd.tflite,597864,converted
ccc084535b7fbe102538c08a7b912308,16118666,ccc084535b7fbe102538c08a7b912308.tflite,16599872,converted
6cc6f27008da3cd95b7e159d4e26bdb7,2903390,6cc6f27008da3cd95b7e159d4e26bdb7.tflite,3056232,converted
139eaf391eac2a81db1f8c2c773217bf,3031497,139eaf391eac2a81db1f8c2c773217bf.tflite,3204624,converted
ef66ad59bfdc3b67ebf85282f0023bfc,3742858,ef66ad59bfdc3b67ebf85282f0023bfc.tflite,3917184,converted
499a1e154e7a374f942c6b492a5e57ea,3830154,499a1e154e7a374f942c6b492a5e57ea.tflite,4031472,converted
85745917b80e88f503fafc55d3b784c2,3742858,85745917b80e88f503fafc55d3b784c2.tflite,3911288,converted
6fd16839551ae8bde74ffe82bc1d3c0d,4182410,6fd16839551ae8bde74ffe82bc1d3c0d.tflite,4388336,converted
17231e3e4bdb695ba7f4938fe4bb313f,1300746,17231e3e4bdb695ba7f4938fe4bb313f.tflite,1434904,converted
dcdc3948b943b4377e2b0baf50459f99,21411210,dcdc3948b943b4377e2b0baf50459f99.tflite,21721672,converted
79845d7681f9e38d5afc6eb15c01b69e,5631114,79845d7681f9e38d5afc6eb15c01b69e.tflite,5803104,converted
a81775712491499974b4c6823ba04672,3479434,a81775712491499974b4c6823ba04672.tflite,3624504,converted
f835440e81485362082395859d0987de,5807242,f835440e81485362082395859d0987de.tflite,5981568,converted
16145ce8a1a7ec9c0cc956d794267763,3487287,16145ce8a1a7ec9c0cc956d794267763.tflite,3677944,converted
de4e842d79b6e1fc0ed6e7ffd24ee52d,15075722,de4e842d79b6e1fc0ed6e7ffd24ee52d.tflite,15500720,converted
27dc55892a49a9dd4fc9732c25d8fbcc,10462858,27dc55892a49a9dd4fc9732c25d8fbcc.tflite,10695768,converted
74430d913c2550db7eded985b42dbfc3,4095114,74430d913c2550db7eded985b42dbfc3.tflite,4274120,converted
fc0a8da602b989aa622f1f3428b34d23,4896138,fc0a8da602b989aa622f1f3428b34d23.tflite,5206672,converted
0ea046bd83ad24242aa4e1ed1090a073,11067786,0ea046bd83ad24242aa4e1ed1090a073.tflite,11264104,converted
3b8de24e123911da1bdbd359ebca2030,10188682,3b8de24e123911da1bdbd359ebca2030.tflite,10326448,converted
0392e8a0e2939ec313ca5c4ca0492312,1978762,0392e8a0e2939ec313ca5c4ca0492312.tflite,2063136,converted
ba4571cd14baeac35e8379941d456294,22290314,ba4571cd14baeac35e8379941d456294.tflite,22659248,converted
bfeb1695ef0d4465d162ef0b8b816ae8,1151626,bfeb1695ef0d4465d162ef0b8b816ae8.tflite,1267440,converted
860569af9621d6745663a2956c5191ad,6070666,860569af9621d6745663a2956c5191ad.tflite,6274320,converted
53f7747ecbe727ed4076735b503cb096,1753661,53f7747ecbe727ed4076735b503cb096.tflite,1864264,converted
ebace7e7ec5181756a89450508986151,5631114,ebace7e7ec5181756a89450508986151.tflite,5801232,converted
f38df1441545abd5a543b0e1ea1b9687,3742858,f38df1441545abd5a543b0e1ea1b9687.tflite,3917184,converted
941745c7ff13c8da20212953c63d1d32,8135050,941745c7ff13c8da20212953c63d1d32.tflite,8338632,converted
9d6a3f721926eebbf2277acdf938b14f,7871626,9d6a3f721926eebbf2277acdf938b14f.tflite,8045952,converted
3e8667d46a04ea4dc10417bab3bf1a7a,3819435,3e8667d46a04ea4dc10417bab3bf1a7a.tflite,3971248,converted
c63fcba86f8fd2f2eefaceda05d9aac8,15075722,c63fcba86f8fd2f2eefaceda05d9aac8.tflite,15498848,converted
7611f5af6fe0e785fc8dddff5c56a6fe,3742858,7611f5af6fe0e785fc8dddff5c56a6fe.tflite,3917184,converted
e87bdd0d8c14d7bb29f7943e86b94da2,6510218,e87bdd0d8c14d7bb29f7943e86b94da2.tflite,6745472,converted
fc015f1f7db46316a77c9158283d2816,3690678,fc015f1f7db46316a77c9158283d2816.tflite,3822072,converted
feab8d2a5346b73b648752a2f8a3afb4,5543818,feab8d2a5346b73b648752a2f8a3afb4.tflite,5686840,converted
968755e05b28d2bcd83ffd9db9b837dc,1591178,968755e05b28d2bcd83ffd9db9b837dc.tflite,1738664,converted
e1905b031520aca7bf8f052aebb222a2,3853194,e1905b031520aca7bf8f052aebb222a2.tflite,4105392,converted
2d28553a81331f53056dd92d99c4f169,658477,2d28553a81331f53056dd92d99c4f169.tflite,770336,converted
997324d7135eecbf9adfaab28c82993a,5543818,997324d7135eecbf9adfaab28c82993a.tflite,5687016,converted
49e68103df3021497b81b9a09cdba13e,7125898,49e68103df3021497b81b9a09cdba13e.tflite,7392424,converted
7249d1870bf53ad0b4e2fb501d6f3896,7695498,7249d1870bf53ad0b4e2fb501d6f3896.tflite,7867560,converted
66f099921991da4bc33d1a84c20c7888,3742858,66f099921991da4bc33d1a84c20c7888.tflite,3917184,converted
23f8555ecc00f016e990ecc73ea974b7,6686346,23f8555ecc00f016e990ecc73ea974b7.tflite,6923936,converted
7b2fd70156186ce9dd422edaae54ada1,1678474,7b2fd70156186ce9dd422edaae54ada1.tflite,1852872,converted
c371b88a82c4255021bc21b73830d5bc,3642172,c371b88a82c4255021bc21b73830d5bc.tflite,3789960,converted
71d941de64dc3f9945d01633fff34988,5367690,71d941de64dc3f9945d01633fff34988.tflite,5510424,converted
2e7117d2db43f73aa5f0c11b31d551ca,7871626,2e7117d2db43f73aa5f0c11b31d551ca.tflite,8045776,converted
abdf715e664f53708e379d1e10ab09d2,21411210,abdf715e664f53708e379d1e10ab09d2.tflite,21721600,converted
b4c0b02c5dcd1b49a7b47be99a3e0fda,8135050,b4c0b02c5dcd1b49a7b47be99a3e0fda.tflite,8338632,converted
ccf80617af17d98c352294ee869a9c2d,11946890,ccf80617af17d98c352294ee869a9c2d.tflite,12203552,converted
3f8f4dab056c62a53293c2db104f73e8,1830436,3f8f4dab056c62a53293c2db104f73e8.tflite,2024912,converted
4715b7a3caf0b875712a6881af9cbc44,3776038,4715b7a3caf0b875712a6881af9cbc44.tflite,3988784,converted
ad2890a0514518c4ad5823cafa7c77ee,1803577,ad2890a0514518c4ad5823cafa7c77ee.tflite,1953296,converted
a14c891ee1d865dbc8a66b1bc3cada51,23497098,a14c891ee1d865dbc8a66b1bc3cada51.tflite,23919832,converted
2d91b76965365cc40770e11ff78762cb,21411210,2d91b76965365cc40770e11ff78762cb.tflite,21721744,converted
d770fd35074cc3ef7dd76e1f96fd1946,4006282,d770fd35074cc3ef7dd76e1f96fd1946.tflite,4207992,converted
89cb2b3dd91a73e067eea4b1b67e033d,8311178,89cb2b3dd91a73e067eea4b1b67e033d.tflite,8517104,converted
71e04cbfe3702dc1ed4f20821e4af3c2,6070666,71e04cbfe3702dc1ed4f20821e4af3c2.tflite,6274248,converted
488f9cf59231ef9cfe99a8a167ebab52,32469898,488f9cf59231ef9cfe99a8a167ebab52.tflite,32953448,converted
febdd80a25f81f4500840977962e6091,4358538,febdd80a25f81f4500840977962e6091.tflite,4562088,converted
ef4e122586af81af81e59d7a5fe852b4,8311178,ef4e122586af81af81e59d7a5fe852b4.tflite,8517176,converted
d3b16e5675d9f02ba3cb845067780dd7,5807242,d3b16e5675d9f02ba3cb845067780dd7.tflite,5981568,converted
a69d0383a5e9bc079f0f1db3664d7445,1700674,a69d0383a5e9bc079f0f1db3664d7445.tflite,1828256,converted
e11345336a258038a60b4ee14b0b63ec,1740447,e11345336a258038a60b4ee14b0b63ec.tflite,1849488,converted
77360751867dd763715d7c921183d33b,5807242,77360751867dd763715d7c921183d33b.tflite,5981568,converted
c91dccc4fe706882a549d9502642e569,2646410,c91dccc4fe706882a549d9502642e569.tflite,2845064,converted
33e306159a60bba2d574ffc5f4ed7f14,5104266,33e306159a60bba2d574ffc5f4ed7f14.tflite,5215872,converted
c722f996d921294a5b74c622d4f7ac75,540721,c722f996d921294a5b74c622d4f7ac75.tflite,630056,converted
25096dc2986f9bd17a2d1ec37f88cfdf,15075722,25096dc2986f9bd17a2d1ec37f88cfdf.tflite,15500792,converted
5d7ea49c05cb125979613e066e3dbe9c,3216010,5d7ea49c05cb125979613e066e3dbe9c.tflite,3329592,converted
58c8f040b84f617501dea6f4ab582479,5939082,58c8f040b84f617501dea6f4ab582479.tflite,6305680,converted
f5932686e6f76e752739a82c0195d88f,3039882,f5932686e6f76e752739a82c0195d88f.tflite,3153360,converted
9658ee67bf050f0fbc8e337a6a5f6cee,2557578,9658ee67bf050f0fbc8e337a6a5f6cee.tflite,2792512,converted
5f14db94a47a90dd37d9f6793bdf2dc3,38969226,5f14db94a47a90dd37d9f6793bdf2dc3.tflite,39335824,converted
2105e2560b24d9f593f378f60564da62,1813801,2105e2560b24d9f593f378f60564da62.tflite,1965608,converted
7b00ba173f37fd11c3b879716dad1bd4,4358538,7b00ba173f37fd11c3b879716dad1bd4.tflite,4566800,converted
56b35f46f583628838463ac1439bcd7e,6070666,56b35f46f583628838463ac1439bcd7e.tflite,6272376,converted
287b525d274fd684528ed557aa9e6b11,5807242,287b525d274fd684528ed557aa9e6b11.tflite,5979448,converted
c17f0eaee8b311423d94291e79968952,1583443,c17f0eaee8b311423d94291e79968952.tflite,1693920,converted
f411a6c6997b344890a812d0018013e6,14032778,f411a6c6997b344890a812d0018013e6.tflite,14401712,converted
f8e7dff2bc55b4f3b4d911787fa5ee06,22454154,f8e7dff2bc55b4f3b4d911787fa5ee06.tflite,22820824,converted
f61401f2699068bc34583065c0f82d09,22454154,f61401f2699068bc34583065c0f82d09.tflite,22818808,converted
bc94f0e3a913530f3914612d02a328a3,4621962,bc94f0e3a913530f3914612d02a328a3.tflite,4856896,converted
3d56eb4a9e0b99ca34a1aa7813c36aad,10462858,3d56eb4a9e0b99ca34a1aa7813c36aad.tflite,10695696,converted
6974deeab04fad2934c8468d2f242171,6070666,6974deeab04fad2934c8468d2f242171.tflite,6274248,converted
6ac171bd805344168d374eaffcfffb06,9014154,6ac171bd805344168d374eaffcfffb06.tflite,9278160,converted
3dfde7715e83171f316625f00772ea23,539419,3dfde7715e83171f316625f00772ea23.tflite,630136,converted
c53bceec7935e8743e66c08fe7793a20,6510218,c53bceec7935e8743e66c08fe7793a20.tflite,6745400,converted
2bbd45993be265cb509161b6d75c8d92,14032778,2bbd45993be265cb509161b6d75c8d92.tflite,14401712,converted
f5d1ee732533b9317ae8820af664da43,1990727,f5d1ee732533b9317ae8820af664da43.tflite,2142160,converted
4d123b5ce85ac27b72d93983dacbbfd7,3742858,4d123b5ce85ac27b72d93983dacbbfd7.tflite,3917184,converted
f0c9d1e5015d7241fa317d8faaad89be,7695498,f0c9d1e5015d7241fa317d8faaad89be.tflite,7867488,converted
541fbc2bb9feabe7a972db79effde24c,38090122,541fbc2bb9feabe7a972db79effde24c.tflite,38396296,converted
f3b6690740bd363db9f2ec37ed01bd12,1615242,f3b6690740bd363db9f2ec37ed01bd12.tflite,1701736,converted
559021065a4066ca9f7a7137f3aa017d,10199434,559021065a4066ca9f7a7137f3aa017d.tflite,10403088,converted
0ed8f83666e1fb7f79ca02bdde890d2d,1013770,0ed8f83666e1fb7f79ca02bdde890d2d.tflite,1113960,converted
ab5eb5f1bbe888a3f8ac13fdb600675d,8574602,ab5eb5f1bbe888a3f8ac13fdb600675d.tflite,8809784,converted
4f990320c51592a8f706c332104cdf90,3479434,4f990320c51592a8f706c332104cdf90.tflite,3622456,converted
507470799f20b52f2c7a78723798b295,1742135,507470799f20b52f2c7a78723798b295.tflite,1853424,converted
2149da2d47575fcb253d4999f2b5e97c,12825994,2149da2d47575fcb253d4999f2b5e97c.tflite,13141136,converted
1eedce0cf2d0b9e046f262a7348bd5a4,1941898,1eedce0cf2d0b9e046f262a7348bd5a4.tflite,2145480,converted
a6953265167b76e2ecab4eb0afad6a3d,2665799,a6953265167b76e2ecab4eb0afad6a3d.tflite,2777088,converted
71269c92a7f4e2672144d06e336513e7,3742858,71269c92a7f4e2672144d06e336513e7.tflite,3917184,converted
188ca2126f2621e2f367864d15117356,5807242,188ca2126f2621e2f367864d15117356.tflite,5979696,converted
b91f365bf5006d28865808e3e74ddc75,12110730,b91f365bf5006d28865808e3e74ddc75.tflite,12359112,converted
c9204a6ad8dd6d811d5e5a2824101724,4709258,c9204a6ad8dd6d811d5e5a2824101724.tflite,4973696,converted
6790a334e6b6c6547a7526fb9bfec9ec,29668746,6790a334e6b6c6547a7526fb9bfec9ec.tflite,29979208,converted
50828655ed13926493ba6a7b7f2b881b,2997130,50828655ed13926493ba6a7b7f2b881b.tflite,3263656,converted
0970f440a3f00ae09ecdb6f5d27540e3,7871626,0970f440a3f00ae09ecdb6f5d27540e3.tflite,8045952,converted
2bf548699570ea68a4cd1b967cd088d5,6510218,2bf548699570ea68a4cd1b967cd088d5.tflite,6745472,converted
26ba0d72dc61765a22e3a27a93a358a2,4445834,26ba0d72dc61765a22e3a27a93a358a2.tflite,4681016,converted
731e2263c5d50c0a09dc9594f0c8a165,3216010,731e2263c5d50c0a09dc9594f0c8a165.tflite,3323800,converted
82689451fc85eacd865316b68270b01c,4709258,82689451fc85eacd865316b68270b01c.tflite,4971824,converted
a2ff048bbd10f06c03164c22f156a453,2381450,a2ff048bbd10f06c03164c22f156a453.tflite,2614040,converted
7d968619cd79b2da79057a364affc9d0,4269706,7d968619cd79b2da79057a364affc9d0.tflite,4502544,converted
ee28f560654617e3e995470c56839a77,1623077,ee28f560654617e3e995470c56839a77.tflite,1709896,converted
cd407f79ee6de966c8c3608ac60ea9b0,2266601,cd407f79ee6de966c8c3608ac60ea9b0.tflite,2439168,converted
ff77f2263d52b6f331a9aa3566825d0e,21247370,ff77f2263d52b6f331a9aa3566825d0e.tflite,21560168,converted
eb88cca91eb77beb19f50126349a8605,2974090,eb88cca91eb77beb19f50126349a8605.tflite,3169936,converted
abc4a96cad7cbefd12e365f184cad2c5,2045353,abc4a96cad7cbefd12e365f184cad2c5.tflite,2178568,converted
9679451bb3280c35d3c4bb2141d70694,21411210,9679451bb3280c35d3c4bb2141d70694.tflite,21721672,converted
4bdd9640c37f761d912bd5275b0f71df,3742858,4bdd9640c37f761d912bd5275b0f71df.tflite,3917184,converted
56d2a3860a876620dc350349b3bc369a,2898236,56d2a3860a876620dc350349b3bc369a.tflite,3050328,converted
8aacaa51eb7421d4fe918e3421437986,29832586,8aacaa51eb7421d4fe918e3421437986.tflite,30138760,converted
b5a93d6f54b779f0fa99b243466bacea,29668746,b5a93d6f54b779f0fa99b243466bacea.tflite,29979208,converted
03b9809587069dbdac357e57b8ff0976,3742858,03b9809587069dbdac357e57b8ff0976.tflite,3917184,converted
d7e9e3c65e3b93c7114f34b6cbadd6e7,2503003,d7e9e3c65e3b93c7114f34b6cbadd6e7.tflite,2612088,converted
92ae8634e6ea95d7d48e9fe6c2f3836b,14032778,92ae8634e6ea95d7d48e9fe6c2f3836b.tflite,14401712,converted
64a3f8ba8735c09f8ed1d8767e53b281,29668746,64a3f8ba8735c09f8ed1d8767e53b281.tflite,29977336,converted
b1e8588a4ddc7cdc703046d9c4bf5403,3039882,b1e8588a4ddc7cdc703046d9c4bf5403.tflite,3151232,converted
feed1719cca17d0201582220097bc1fc,5807242,feed1719cca17d0201582220097bc1fc.tflite,5979520,converted
ee7352572d1fe6d96f755c23ba85dce7,6686346,ee7352572d1fe6d96f755c23ba85dce7.tflite,6921280,converted
173b06d79e4c725a3c7bb7d2d1a05177,2794695,173b06d79e4c725a3c7bb7d2d1a05177.tflite,2926488,converted
0231bc51007e5e3ad54127eef319e4c0,3697575,0231bc51007e5e3ad54127eef319e4c0.tflite,3829128,converted
33de711d058769a9bc82740ea963bfe7,2457078,33de711d058769a9bc82740ea963bfe7.tflite,2631072,converted
56843fa944df2c025589ae799312fe60,3303306,56843fa944df2c025589ae799312fe60.tflite,3446040,converted
59d9ed3046cd87a504fcb05d916f6af8,31754634,59d9ed3046cd87a504fcb05d916f6af8.tflite,32177368,converted
b1075acb15c1416eb97ad6607cef4f3b,6949770,b1075acb15c1416eb97ad6607cef4f3b.tflite,7213960,converted
b9ba3436af81be9d9dbfb8ec840e59da,1678474,b9ba3436af81be9d9dbfb8ec840e59da.tflite,1852800,converted
1afab1094896c3d6eee4534861682aea,3534199,1afab1094896c3d6eee4534861682aea.tflite,3664408,converted
7a619819a92582cb90e72bcfcf59bf05,2632765,7a619819a92582cb90e72bcfcf59bf05.tflite,2805344,converted
013a977ba88a7972bed8f40b51051eb9,5775242,013a977ba88a7972bed8f40b51051eb9.tflite,6144176,converted
0e31775732548b0c90d80a6bd2f9154d,10023306,0e31775732548b0c90d80a6bd2f9154d.tflite,10222680,converted
cb6c7b3f3b686299a3434ee1aec84bbf,32469898,cb6c7b3f3b686299a3434ee1aec84bbf.tflite,32953520,converted
756df5b9051397eadeaa19cae9c89652,3479434,756df5b9051397eadeaa19cae9c89652.tflite,3624576,converted
7e1457ddf24845418005c21c07757841,8135050,7e1457ddf24845418005c21c07757841.tflite,8336760,converted
f87450c79234a89c0965595e47d65398,8574602,f87450c79234a89c0965595e47d65398.tflite,8809784,converted
a6e84cf206a71c1940c740e786109d4f,4182410,a6e84cf206a71c1940c740e786109d4f.tflite,4386464,converted
fa45f7c87cb218445e188cc2ea41e89c,1870892,fa45f7c87cb218445e188cc2ea41e89c.tflite,2003736,converted
d727d54d6c752cf42f7aded2b2cc7b80,832413,d727d54d6c752cf42f7aded2b2cc7b80.tflite,943768,converted
da189fa95f075497f9d4be190ebc86f8,32633738,da189fa95f075497f9d4be190ebc86f8.tflite,33114944,converted
cd6fda3c27790363c35161cad7065037,13153674,cd6fda3c27790363c35161cad7065037.tflite,13462264,converted
9f4f07e32195542677bd0acbba9cf3f4,5894538,9f4f07e32195542677bd0acbba9cf3f4.tflite,6093912,converted
a173b2b7cef1a83d2f4b2c60100e202b,13153674,a173b2b7cef1a83d2f4b2c60100e202b.tflite,13464136,converted
1d32ff28746ec3f856ff5b2103ff8c87,10199434,1d32ff28746ec3f856ff5b2103ff8c87.tflite,10403016,converted
98f98be5d542c77409e1af4470782107,29668746,98f98be5d542c77409e1af4470782107.tflite,29979136,converted
faa6da412ca93df4648fc5b4deb94913,12110730,faa6da412ca93df4648fc5b4deb94913.tflite,12364984,converted
7638de125a87ebdd2cc2b515b4d41fc9,1756463,7638de125a87ebdd2cc2b515b4d41fc9.tflite,1867752,converted
5df59f7f6a28ec02e4cd0bb73cc5729c,3035601,5df59f7f6a28ec02e4cd0bb73cc5729c.tflite,3208728,converted
2828eef801200e5557e3024786e8ec74,6686346,2828eef801200e5557e3024786e8ec74.tflite,6921280,converted
c5be66d9056923e12cd092c193900a5c,4896138,c5be66d9056923e12cd092c193900a5c.tflite,5206600,converted
a73457200f0d7383a3bcdd22415c0fca,32633738,a73457200f0d7383a3bcdd22415c0fca.tflite,33114944,converted
dc0f4db6c382d06662b2bd2d1af3a207,4445834,dc0f4db6c382d06662b2bd2d1af3a207.tflite,4681016,converted
b5b2760be383c2f1485073b1c54d02e9,497674,b5b2760be383c2f1485073b1c54d02e9.tflite,597640,converted
9cbe27c0f0a34fbfa53c8f1ac14ecd75,3303306,9cbe27c0f0a34fbfa53c8f1ac14ecd75.tflite,3446112,converted
012deff52786819c4b8ca442cc075ac9,4896138,012deff52786819c4b8ca442cc075ac9.tflite,5206600,converted
5e11a5dd66f2fe5785675625e3df818a,3410512,5e11a5dd66f2fe5785675625e3df818a.tflite,3520952,converted
e83661302ea89bc69e03d6ef3941449d,4006282,e83661302ea89bc69e03d6ef3941449d.tflite,4209864,converted
bb00db7cdbac28ecfdb1a69529ce1dfc,10023306,bb00db7cdbac28ecfdb1a69529ce1dfc.tflite,10224552,converted
e2317031edbcb3e2148b8cfb105e53a6,13153674,e2317031edbcb3e2148b8cfb105e53a6.tflite,13462192,converted
01e08d5b229c39f1b9d53ed89690c0fe,31754634,01e08d5b229c39f1b9d53ed89690c0fe.tflite,32177368,converted
276d9b262722e4cb6391dc9fed698aa7,24376202,276d9b262722e4cb6391dc9fed698aa7.tflite,24857408,converted
829770556ba3fbf0e154772f5f037d34,6949770,829770556ba3fbf0e154772f5f037d34.tflite,7213960,converted
ccdbdaf440fa55eddccfe5549892a513,14196618,ccdbdaf440fa55eddccfe5549892a513.tflite,14563144,converted
606f15037b5bd4d79ace4200792b95cf,6070666,606f15037b5bd4d79ace4200792b95cf.tflite,6274248,converted
